# Logfile created on 2019-06-21 11:20:29 +0900 by logger.rb/66358
E, [2019-06-21T11:22:46.386398 #9706] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-06-21T12:04:08.765654 #10476] ERROR -- : undefined method `key?' for nil:NilClass
E, [2019-06-21T12:05:51.412688 #10497] ERROR -- : undefined method `key?' for nil:NilClass
E, [2019-06-21T12:11:15.652910 #10567] ERROR -- : undefined method `value?' for nil:NilClass
E, [2019-06-21T12:37:39.280096 #10755] ERROR -- : undefined method `zone' for Time:Class
E, [2019-07-25T22:12:37.618037 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.618871 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.619680 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.620576 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.621409 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.622161 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.623026 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.624406 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.625287 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.626109 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.626914 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.627841 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.629481 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.630821 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.631879 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.632869 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.634040 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.635169 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.636023 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.636822 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.637673 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.638479 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.639242 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.640290 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.641243 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.642072 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.642853 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.643657 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.644468 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.645273 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.646052 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.646831 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.647609 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.648588 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.649449 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.650249 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.651057 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.651849 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.652612 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.653486 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.654313 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.655094 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.655868 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.656638 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.657758 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.658623 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.659416 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.660207 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.660987 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.661835 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.662621 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.663428 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.664208 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.665296 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.666648 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.668310 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.669424 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.670353 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.671283 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.672161 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.672999 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.674103 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.674999 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.675792 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.676619 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.677391 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.678190 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.678967 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.679760 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.680573 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.681360 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.682248 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.683240 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.684425 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.685521 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.686380 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.687178 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.687959 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.688736 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.689550 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.690555 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.691538 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.692379 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.693636 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.696364 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.697370 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.698238 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.699222 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.700072 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.700871 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.701736 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.702544 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.703341 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.704383 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.706139 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.707997 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.708929 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.709737 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.710508 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.711273 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-25T22:12:37.712145 #11478] ERROR -- : Failed to open TCP connection to weather.livedoor.com:80 (getaddrinfo: nodename nor servname provided, or not known)
E, [2019-07-26T00:51:12.343413 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.414745 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.483876 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.551292 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.615394 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.687176 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.776990 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.869032 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:12.974368 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.073839 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.163933 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.248718 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.337788 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.408889 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.475389 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.565511 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.655837 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.725621 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.821173 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.891948 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:13.971853 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.038671 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.156360 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.221213 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.296036 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.452495 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.516644 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.585249 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.668814 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.757987 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.832657 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:14.954386 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.041945 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.115000 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.180441 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.252872 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.326945 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.402414 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.469999 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.537597 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.614984 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.716916 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.793680 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.857818 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:15.939385 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:16.011293 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:16.077369 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:16.149082 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:16.217510 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:16.299156 #11534] ERROR -- : undefined method `[]' for nil:NilClass
E, [2019-07-26T00:51:16.394099 #11534] ERROR -- : undefined method `[]' for nil:NilClass
